Name,Street,Suburb,City,Region,Longitude,Latitude
Whenuakura School,52 Kaharoa Road,,Patea,Taranaki,174.512584,-39.743732
Winchester School (P North),552 Ruahine Street,Hokowhitu,Palmerston North,Manawatu-Wanganui,175.64269,-40.360051
Argyll East School,1071 Argyll Road,,Otane,Hawke's Bay,176.532533,-39.861191
Arthur Miller School,210 Guppy Road,Taradale,Napier,Hawke's Bay,176.858076,-39.541375
Awapuni School (Gisborne),Awapuni Road,,Gisborne,Gisborne,178.010009,-38.667281
Bledisloe School,Meanee Road,Taradale,Napier,Hawke's Bay,176.851602,-39.537192
Bridge Pa School,42 Maraekakaho Road,,Bridge Pa,Hawke's Bay,176.754603,-39.649047
Camberley School,Kiwi Street,Camberley,Hastings,Hawke's Bay,176.818641,-39.626623
Clive School,School Road,,Clive,Hawke's Bay,176.922179,-39.585684
Cobham School,Lytton Road,Elgin-Gisborne,Gisborne,Gisborne,177.995518,-38.660995
Dannevirke South School,Stairs Street,,Dannevirke,Manawatu-Wanganui,176.09254,-40.209285
Ebbett Park School,600 Oliphant Road,Raureka,Hastings,Hawke's Bay,176.826296,-39.644024
Elgin School,2 Knox Street,Elgin-Gisborne,Gisborne,Gisborne,177.993953,-38.655025
Elsthorpe School,25 Kenderdine Road,,Elsthorpe,Hawke's Bay,176.812562,-39.914914
Eskdale School,324 Hill Road,,Napier,Hawke's Bay,176.85281,-39.40253
Fairhaven School (Napier),Meeanee Road,Taradale,Napier,Hawke's Bay,176.851617,-39.536989
Flaxmere Primary School,20 Henderson Road,Flaxmere,Hastings,Hawke's Bay,176.79142,-39.622392
Flemington School (Waipukurau),Rotohiwi Road,,Waipukurau,Hawke's Bay,176.444694,-40.14988
Frasertown School,Russell Parade,Frasertown,Wairoa,Hawke's Bay,177.405379,-38.96659
Frimley School,Frimley Road,Frimley,Hastings,Hawke's Bay,176.833352,-39.627656
Gisborne Central School,7 Central Street,Whataupoko,Gisborne,Gisborne,178.030442,-38.654949
Gisborne Intermediate,Roebuck Road,,Gisborne,Gisborne,178.011292,-38.662326
Greenmeadows School,Osier Road,Greenmeadows,Napier,Hawke's Bay,176.858613,-39.529312
Hastings Central School,400 Karamu Road South,,Hastings,Hawke's Bay,176.841385,-39.645644
Hastings Intermediate,Hastings Street South,,Hastings,Hawke's Bay,176.838711,-39.649547
Haumoana School,7 Raymond Road,,Hastings,Hawke's Bay,176.951173,-39.625236
Havelock North Intermediate,Nimon Street,,Havelock North,Hawke's Bay,176.892152,-39.664522
Havelock North Primary School,9 Campbell Street,,Havelock North,Hawke's Bay,176.879958,-39.671262
Henry Hill School,Dick Place,Onekawa,Napier,Hawke's Bay,176.887623,-39.516039
Heretaunga Intermediate,Orchard Road,,Hastings,Hawke's Bay,176.822681,-39.629213
Hiruharama School,45 Hiruharama Road,Waitakaro,Ruatoria,Gisborne,178.260708,-37.92829
Ilminster Intermediate,De Lautour Road,,Gisborne,Gisborne,178.045588,-38.669846
Irongate School,Walton Way,Flaxmere,Hastings,Hawke's Bay,176.782712,-39.628348
Kaiti School,517 Wainui Road,Kaiti,Gisborne,Gisborne,178.045197,-38.6758
Kereru School,2306 Kereru Road,,Hastings,Hawke's Bay,176.407527,-39.655864
Kotemaori School,State Highway 2,,Kotemaori,Hawke's Bay,177.03526,-39.062468
Kowhai School,407 Hastings St South,Akina,Hastings,Hawke's Bay,176.841565,-39.646516
Lucknow School,Elliott Crescent,,Havelock North,Hawke's Bay,176.871073,-39.674032
Mahora School,Frederick Street,Mahora,Hastings,Hawke's Bay,176.847838,-39.625893
Makaraka School,137 Main Road,Makaraka,Gisborne,Gisborne,177.96045,-38.651236
Makarika School,17 Makarika School Road,,Ruatoria,Gisborne,178.226096,-37.951553
Makauri School,120 King Road,,Gisborne,Gisborne,177.95714,-38.625055
Mangapapa School,Rua Street,Mangapapa,Gisborne,Gisborne,178.019914,-38.647984
Mangateretere School,314 State Highway 2,,Whakatu,Hawke's Bay,176.89294,-39.617373
TKKM o Mangatuna,1175 Waiapu Road State Highway 35,Tolaga Bay,Gisborne,Gisborne,178.272582,-38.293875
Manutuke School,59 Waingake Road,,Manutuke,Gisborne,177.904776,-38.679753
Maraenui Bilingual School (Napier),Lister Crescent,Maraenui,Napier,Hawke's Bay,176.905654,-39.51358
Marewa School,80 Latham Street,Marewa,Napier,Hawke's Bay,176.905445,-39.505762
Mata School,Huiarua Station,,Tokomaru Bay,Gisborne,178.053311,-38.099199
Matawai School,29 Raumati Street,,Matawai,Gisborne,177.534529,-38.359791
Mayfair School,Willowpark Road North,Mayfair,Hastings,Hawke's Bay,176.860586,-39.637815
Meeanee School,6 Gavin Black Street,Meeanee,Napier,Hawke's Bay,176.889952,-39.54499
Motu School,Bridge Street,,Motu,Gisborne,177.548499,-38.256276
Muriwai School,1684 Wharerata Road,Muriwai,Gisborne,Gisborne,177.920637,-38.756129
Napier Central School,32 Napier Terrace,,Napier,Hawke's Bay,176.908496,-39.488519
Napier Intermediate,3 Jull Street,Hospital Hill,Napier,Hawke's Bay,176.906924,-39.495091
Nelson Park School,Kennedy Road,,Napier,Hawke's Bay,176.90779,-39.496811
Ngatapa School,1590 Wharekopae Road,,Gisborne,Gisborne,177.790363,-38.584562
Norsewood and Districts School,Coronation Street,,Norsewood,Manawatu-Wanganui,176.216468,-40.070778
Nuhaka School,Ihaka Street,,Nuhaka,Hawke's Bay,177.738821,-39.045504
Ohuka School,12 Okare Road,,Wairoa,Hawke's Bay,177.295101,-38.81577
Omahu School,22 Taihape Road,,Hastings,Hawke's Bay,176.759163,-39.581782
Omakere School,46 Long Range Road,,Waipawa,Hawke's Bay,176.754076,-40.050983
Onekawa School,235 Kennedy Road,Onekawa,Napier,Hawke's Bay,176.893107,-39.505531
Ongaonga School,51 Mill St,,Ongaonga,Hawke's Bay,176.418535,-39.915087
Ormond School,Whitmore Road,Ormond,Gisborne,Gisborne,177.919532,-38.553024
Otane School,Higginson Street,,Otane,Hawke's Bay,176.631442,-39.89812
Te Kura o Pakipaki,316 Paki Paki Road,,Pakipaki,Hawke's Bay,176.787191,-39.687952
Pakowhai School,25 Chesterhope Road,Pakowhai,Napier,Hawke's Bay,176.86331,-39.581201
Papatawa School,262 Valley Road,,Woodville,Manawatu-Wanganui,175.910252,-40.307954
Parkvale School,Howard Street,,Hastings,Hawke's Bay,176.860431,-39.652148
Patoka School,Hendley Road,Patoka,Napier,Hawke's Bay,176.605376,-39.347193
Patutahi School,29 Atkins Street,Patutahi,Gisborne,Gisborne,177.888196,-38.625846
Peterhead School,Peterhead Avenue,Flaxmere,Hastings,Hawke's Bay,176.79146,-39.629808
Porritt School,36 Lyttelton Crescent,Tamatea,Napier,Hawke's Bay,176.865427,-39.516264
Port Ahuriri School,Lever Street,Ahuriri,Napier,Hawke's Bay,176.898399,-39.485679
Potaka School,State Highway 35,,Hicks Bay,Gisborne,178.142357,-37.573256
Poukawa School,Poukawa Road,,Hastings,Hawke's Bay,176.723268,-39.759141
Pukehamoamoa School,11 Matapiro Road,,Hastings,Hawke's Bay,176.682762,-39.547138
Pukehou School,174 S H 2 South Of Hastings,,Pukehou,Hawke's Bay,176.63429,-39.834395
Puketapu School (Hawkes Bay),708 Puketapu Road,Puketapu,Napier,Hawke's Bay,176.791193,-39.506319
Putere School,Putere Road,Putere,Wairoa,Hawke's Bay,177.027723,-38.94366
Putorino School,27 Waikare Road,,Putorino,Hawke's Bay,177.00688,-39.134344
TKKM o Tapere-Nui-A-Whatonga,Tikitiki-Rangitukia Road,,Gisborne,Gisborne,178.45978,-37.772238
Raureka School,Gordon Road,Raureka,Hastings,Hawke's Bay,176.824242,-39.63848
Reignier Catholic School,99 Guppy Road,Greenmeadows,Napier,Hawke's Bay,176.860112,-39.531561
Rere School,Wharekopae Road,Rere,Gisborne,Gisborne,177.631543,-38.549214
Richmond School (Napier),13A Barnard Avenue,Maraenui,Napier,Hawke's Bay,176.903284,-39.519233
Riverdale School (Gisborne),324 Stout Street,,Gisborne,Gisborne,178.002553,-38.644376
Ruahine School,333 Maharahara Road,,Dannevirke,Manawatu-Wanganui,176.003218,-40.234085
Sherenden and Districts School,2129 Taihape Road,,Hastings,Hawke's Bay,176.575117,-39.505723
Sherwood School (Hawkes Bay),358 Makaretu Road,,Takapau,Hawke's Bay,176.309436,-39.941661
St Joseph's School (Dannevirke),McPhee Street,,Dannevirke,Manawatu-Wanganui,176.102264,-40.209889
St Joseph's School (Hastings),404 Eastbourne Street East,Akina,Hastings,Hawke's Bay,176.846362,-39.646227
St Joseph's School (Waipukurau),6 Russell Street,,Waipukurau,Hawke's Bay,176.55906,-39.994541
St Joseph's School (Wairoa),56 Queen Street,,Wairoa,Hawke's Bay,177.420177,-39.034806
St Mary's Catholic School (Gisborne),Campion Road,,Gisborne,Gisborne,177.990033,-38.648413
St Mary's School (Hastings),901 Frederick Street,Mahora,Hastings,Hawke's Bay,176.847236,-39.623913
Takapau School,Charles Street,,Takapau,Hawke's Bay,176.346488,-40.025331
Tamatea Intermediate,Freyberg Avenue,Tamatea,Napier,Hawke's Bay,176.872721,-39.514744
Tamatea School,10 Durham Avenue,Tamatea,Napier,Hawke's Bay,176.868429,-39.508986
Taradale Intermediate,6 Murphy Road,Taradale,Napier,Hawke's Bay,176.85155,-39.538772
Taradale School,10 Church Road,Taradale,Napier,Hawke's Bay,176.843614,-39.53489
Te Awa School,Te Awa Avenue,Napier South,Napier,Hawke's Bay,176.916672,-39.511457
Te Hapara School,31 Mill Road,Te Hapara,Gisborne,Gisborne,178.00129,-38.651395
Te Mata School (Havelock North),7 Nimon Street,,Havelock North,Hawke's Bay,176.89179,-39.664093
Te Pohue School,44 Richmond Road,,Te Pohue,Hawke's Bay,176.683117,-39.253024
Te Wharau School (Gisborne),28 Graham Road,Kaiti,Gisborne,Gisborne,178.04279,-38.66885
The Terrace School (Waipukurau),164 Porangahau Road,,Waipukurau,Hawke's Bay,176.551005,-40.002802
Tikitiki School,33 Rangitukia Road,Tikitiki,Gisborne,Gisborne,178.412607,-37.793164
Tikokino School,29-43 Owen Street,,Tikokino,Hawke's Bay,176.453477,-39.821296
Tiniroto School,14 School Road,,Gisborne,Gisborne,177.56816,-38.774017
Hatea-A-Rangi,School Road,,Tokomaru Bay,Gisborne,178.31513,-38.131949
Tutira School,Matahorua Road,,Tutira,Hawke's Bay,176.881858,-39.202997
Twyford School,142 Twyford Road,,Hastings,Hawke's Bay,176.796905,-39.601143
Waerenga-O-Kuri School,1763 Tiniroto Road,Waerengaokuri,Gisborne,Gisborne,177.771687,-38.687967
Waikirikiri School,Pickering Street,Kaiti,Gisborne,Gisborne,178.056838,-38.674491
Waimarama School,Taupunga Road,Waimarama Beach,Havelock North,Hawke's Bay,176.987165,-39.803355
Wainui Beach School,56 Wairere Road,Wainui,Gisborne,Gisborne,178.075122,-38.683684
Waipawa School,6 Harker Street,,Waipawa,Hawke's Bay,176.590062,-39.94361
Waipukurau School,St Mary'S Road,,Waipukurau,Hawke's Bay,176.554963,-39.996651
Weber School,Weber Road,Weber,Dannevirke,Manawatu-Wanganui,176.312815,-40.401346
Westshore School,Ferguson Avenue,Westshore,Napier,Hawke's Bay,176.882975,-39.47705
Whangara School,44 Pa Road,Whangara,Gisborne,Gisborne,178.215469,-38.556335
Te Kura Kaupapa Maori o Whatatutu,24 Te Hau Road,Whatatutu,Gisborne,Gisborne,177.835719,-38.378704
Woodville School,Ross Street,,Woodville,Manawatu-Wanganui,175.870505,-40.337641
St Patrick's School (Napier),24 Riverbend Road,Marewa,Napier,Hawke's Bay,176.895635,-39.503723
Kimi Ora Community School,Boston Crescent,Flaxmere,Hastings,Hawke's Bay,176.773162,-39.613616
Alfredton School,15207 Route 52,Alfredton,Eketahuna,Manawatu-Wanganui,175.857762,-40.680944
Arakura School,209 Wellington Road,Wainuiomata,Lower Hutt,Wellington,174.94429,-41.241953
Avalon School,10 Gordon Street,Avalon,Lower Hutt,Wellington,174.944057,-41.194725
Ballance School,15 Post Office Road,,Pahiatua,Manawatu-Wanganui,175.798754,-40.402002
Bellevue School (Newlands),12 Bancroft Terrace,Newlands,Wellington,Wellington,174.825206,-41.225616
Belmont School (Lower Hutt),Western Hutt Road,Belmont,Lower Hutt,Wellington,174.928895,-41.191486
Berhampore School,105 Britomart Street,Berhampore,Wellington,Wellington,174.773544,-41.32109
Birchville School,16 Gemstone Drive,Birchville,Upper Hutt,Wellington,175.099813,-41.092637
Blenheim School,11 Seymour Street,,Blenheim,Marlborough,173.954905,-41.510614
Bohally Intermediate,Mclauchlan Street,,Blenheim,Marlborough,173.944345,-41.504557
Boulcott School,29 Boulcott Street,,Lower Hutt,Wellington,174.921774,-41.201375
Brandon Intermediate,32 Driver Crescent,Cannons Creek,Porirua,Wellington,174.870827,-41.14315
Brooklyn School (Wellington),58 Washington Avenue,Brooklyn,Wellington,Wellington,174.766449,-41.306165
Cannons Creek School,Warspite Avenue,Porirua East,Porirua,Wellington,174.865671,-41.140739
Cardinal McKeefry School (Wilton),66 Albemarle Road,Wilton,Wellington,Wellington,174.756969,-41.275836
Carterton School,Holloway Street,,Carterton,Wellington,175.530679,-41.02646
Cashmere Avenue School,110 Cashmere Avenue,Khandallah,Wellington,Wellington,174.798193,-41.247782
Crofton Downs Primary School,Chartwell Drive,Crofton Downs,Wellington,Wellington,174.764033,-41.259593
Churton Park School,90 Churton Drive,Churton Park,Wellington,Wellington,174.808274,-41.208463
Clifton Terrace Model School,15 Clifton Terrace,Kelburn,Wellington,Wellington,174.772849,-41.283293
Clyde Quay School,27 Elizabeth Street,Mount Victoria,Wellington,Wellington,174.784495,-41.29601
Corinna School,36 Kalingo Street,Porirua East,Porirua,Wellington,174.882277,-41.133534
Dalefield School,Dalefield Road,,Carterton,Wellington,175.477591,-41.025379
Discovery School,Pullen Lane,Whitby,Porirua,Wellington,174.890104,-41.110574
Dyer Street School,Dyer Street,,Lower Hutt,Wellington,174.936273,-41.202115
Eastern Hutt School,Kings Crescent,,Lower Hutt,Wellington,174.912078,-41.20838
Eketahuna School,Albert Street,,Eketahuna,Manawatu-Wanganui,175.709126,-40.649224
Epuni School,Waiwhetu Road,Fairfield,Lower Hutt,Wellington,174.933364,-41.209252
Evans Bay Intermediate,14 Kemp Street,Kilbirnie,Wellington,Wellington,174.797039,-41.315368
Fairfield School (Levin),89 Macarthur Street,,Levin,Manawatu-Wanganui,175.304841,-40.618893
Fairhall School,New Renwick Road,Fairhall,Blenheim,Marlborough,173.896785,-41.530589
Featherston School,Cnr Lyons & Revans Streets,,Featherston,Wellington,175.326744,-41.118627
Fergusson Intermediate (Trentham),Hikurangi Street,Trentham,Upper Hutt,Wellington,175.037181,-41.12652
Fernlea School,25a Lees Grove,Wainuiomata,Lower Hutt,Wellington,174.937899,-41.264091
Fernridge School,Upper Plain Road,,Masterton,Wellington,175.615929,-40.933589
Fraser Crescent School,16 Redwood Street,Elderslea,Upper Hutt,Wellington,175.061053,-41.121535
Gladstone School (Masterton),Te Whiti Road,,Gladstone,Wellington,175.654498,-41.080431
Pukeatua Primary School (Wainuiomata),Frederick Street,Wainuiomata,Lower Hutt,Wellington,174.949515,-41.254025
Glenview School (Porirua East),106 Bedford Street,Porirua East,Porirua,Wellington,174.867067,-41.14712
Gracefield School,Bell Road,Gracefield,Lower Hutt,Wellington,174.915616,-41.231659
Greenacres School,Raroa Terrace,Tawa,Wellington,Wellington,174.838769,-41.164317
Greytown School,East Street,,Greytown,Wellington,175.460422,-41.082509
Grovetown School,Vickerman Street,Grovetown,Blenheim,Marlborough,173.968883,-41.481328
Hampton Hill School,Rimu Street,Tawa,Wellington,Wellington,174.822489,-41.166061
Hataitai School,Arawa Road,Hataitai,Wellington,Wellington,174.800723,-41.298108
Havelock School,47 Main Road,,Havelock,Marlborough,173.766555,-41.280879
Holy Family School (Porirua),169 Mungavin Avenue,Cannons Creek,Porirua,Wellington,174.859451,-41.139866
Houghton Valley School,110 Houghton Bay Road,Houghton Bay,Wellington,Wellington,174.787644,-41.334146
Hutt Central School,Railway Avenue,,Lower Hutt,Wellington,174.891814,-41.212425
Hutt Intermediate,Kauri Street,Woburn,Lower Hutt,Wellington,174.913589,-41.215237
Island Bay School,Thames Street,Island Bay,Wellington,Wellington,174.774935,-41.335659
Johnsonville School,Morgan Street,Johnsonville,Wellington,Wellington,174.805553,-41.219314
West Park School,97 Broderick Road,Johnsonville,Wellington,Wellington,174.79729,-41.224685
Kahutara School,990 Kahutara Road,,Featherston,Wellington,175.34071,-41.227182
Kapanui School,23 Rimu Street,,Waikanae,Wellington,175.054625,-40.873778
Mahinawa Specialist School and Resource Centre,1b Takapuwahia Drive,,Porirua,Wellington,174.830019,-41.127213
Kapiti School,20 Iver Trask Place,,Paraparaumu,Wellington,175.005018,-40.914302
Karori Normal School,Donald Street,Karori,Wellington,Wellington,174.74187,-41.284066
Karori West Normal School,Allington Road,Karori,Wellington,Wellington,174.722322,-41.289447
Kelburn Normal School,Kowhai Road,Kelburn,Wellington,Wellington,174.761645,-41.28727
Kelson School,52 Taieri Crescent,Kelson,Lower Hutt,Wellington,174.933116,-41.180632
Kenakena School,Donovan Road,,Paraparaumu Beach,Wellington,174.992261,-40.884049
Khandallah School,20 Clark Street,Khandallah,Wellington,Wellington,174.789737,-41.244022
Kilbirnie School,72 Hamilton Road,Hataitai,Wellington,Wellington,174.7937,-41.308628
Koputaroa School,399 Koputaroa Road,,Levin,Manawatu-Wanganui,175.337383,-40.578422
Korokoro School,Korokoro Road,Petone,Lower Hutt,Wellington,174.867206,-41.215805
Levin East School,Bartholomew Road,,Levin,Manawatu-Wanganui,175.296782,-40.628676
Levin Intermediate,Collingwood Street,,Levin,Manawatu-Wanganui,175.27037,-40.620064
Levin North School,Weraroa Road,,Levin,Manawatu-Wanganui,175.286109,-40.614275
Levin School,67 Tiro Tiro Road,,Levin,Manawatu-Wanganui,175.272584,-40.620135
Linden School,Ranui Terrace,Tawa,Wellington,Wellington,174.835437,-41.159344
Linkwater School,1357 Queen Charlotte Drive,,Linkwater,Marlborough,173.879469,-41.289153
Lyall Bay School,Freyberg Street,Lyall Bay,Wellington,Wellington,174.793145,-41.324586
Maidstone Intermediate,Redwood Street,,Upper Hutt,Wellington,175.059621,-41.122606
Makara Model School,399 Makara Road,Karori,Wellington,Wellington,174.704912,-41.268105
Makuri School,5 Titoki Street,,Makuri,Manawatu-Wanganui,176.013989,-40.532427
Manakau School,Mokena Kohere Street,Manakau,Levin,Manawatu-Wanganui,175.217881,-40.713706
Mangaroa School,Flux Road,,Upper Hutt,Wellington,175.116066,-41.123059
Mangatainoka School,2 Makuri Street,,Mangatainoka,Manawatu-Wanganui,175.862931,-40.417304
Maoribank School,32 Hillside Drive,Maoribank,Upper Hutt,Wellington,175.099713,-41.113496
Maraeroa School,47 Driver Crescent,Porirua East,Porirua,Wellington,174.872223,-41.140687
Holy Cross School (Miramar),2 Athens Street,Miramar,Wellington,Wellington,174.820045,-41.317084
Martinborough School,Dublin Street,,Martinborough,Wellington,175.45271,-41.218706
Masterton Intermediate,38 Intermediate Street,,Masterton,Wellington,175.640517,-40.956931
Mauriceville School,1378 Opaki Kaiparoro Road,,Mauriceville,Wellington,175.702157,-40.775209
Mayfield School (Blenheim),79 Hutcheson Street,Mayfield,Blenheim,Marlborough,173.954928,-41.499968
Miramar Central School,Park Road,Miramar,Wellington,Wellington,174.8187,-41.314329
Miramar North School,Weka Street,Miramar,Wellington,Wellington,174.824231,-41.303901
Mt Cook School (Wellington),160 Tory Street,,Wellington,Wellington,174.778688,-41.297611
Muritai School,Muritai Road,Eastbourne,Lower Hutt,Wellington,174.897114,-41.291859
Naenae Intermediate,Walters Street,Naenae,Lower Hutt,Wellington,174.944645,-41.196858
Naenae School,Wheatley Street,Naenae,Lower Hutt,Wellington,174.94604,-41.204167
Natone Park School,6 Kokiri Crescent,Waitangirua,Porirua,Wellington,174.879625,-41.130758
Newlands Intermediate,Bracken Road,Newlands,Wellington,Wellington,174.824024,-41.219115
Newlands School,200 Newlands Road,Newlands,Wellington,Wellington,174.820913,-41.224711
Newtown School,Mein Street,Newtown,Wellington,Wellington,174.779599,-41.311008
Ngaio School,45 Abbott Street,Ngaio,Wellington,Wellington,174.776168,-41.249275
Ngati Toa School,Piko Street,Titahi Bay,Porirua,Wellington,174.835252,-41.117475
